-1.94915
-0.499999
-8.74765e-05
0.999993
-1.89906
-0.500013
-0.000183353
0.999993
-1.84891
-0.50004
-0.000393855
0.999992
-1.7989
-0.500092
-0.000631314
0.999992
-1.74875
-0.500183
-0.00119644
0.999992
-1.69779
-0.500324
-0.00148224
0.999991
-1.64764
-0.500499
-0.00200736
0.999991
-1.5967
-0.500729
-0.00233708
0.99999
-1.54655
-0.500983
-0.00277
0.999989
-1.49562
-0.501296
-0.00316364
0.999988
-1.44548
-0.501629
-0.00352096
0.999986
